Date/Time,leaf_number,leaf_position,current,power,voltage,,condition,current,power,voltage
Sat Nov 23 12:45:17 2019,two,corner,0.93,12.5,13.3,,normal,1.31,18.18,13.79
Sat Nov 23 12:45:18 2019,two,corner,0.94,12.61,13.33,,normal,1.32,18.31,13.78
Sat Nov 23 12:45:19 2019,two,corner,0.94,12.62,13.3,,normal,1.3,18.07,13.82
Sat Nov 23 12:45:20 2019,two,corner,0.92,12.37,13.31,,normal,1.32,18.33,13.79
Sat Nov 23 12:45:21 2019,two,corner,0.94,12.62,13.3,,normal,1.31,18.18,13.8
Sat Nov 23 12:45:22 2019,two,corner,0.94,12.62,13.3,,normal,1.31,18.18,13.79
Sat Nov 23 12:45:23 2019,two,corner,0.94,12.61,13.3,,normal,1.03,14.92,14.38
Sat Nov 23 12:45:24 2019,two,corner,0.94,12.61,13.3,,normal,1.31,18.05,13.73
Sat Nov 23 12:45:25 2019,two,corner,0.93,12.49,13.31,,normal,1.3,18.07,13.8
Sat Nov 23 12:45:26 2019,two,corner,0.93,12.5,13.31,,normal,1.31,18.18,13.79
Sat Nov 23 12:45:27 2019,two,corner,0.94,12.49,13.27,,normal,1.3,18.05,13.79
Sat Nov 23 12:45:28 2019,two,corner,0.94,12.61,13.31,,normal,1.31,18.18,13.79
Sat Nov 23 12:45:29 2019,two,corner,0.93,12.49,13.29,,normal,1.31,18.18,13.79
Sat Nov 23 12:45:30 2019,two,corner,0.93,12.5,13.3,,normal,1.31,18.07,13.78
Sat Nov 23 12:45:31 2019,two,corner,0.94,12.5,13.29,,normal,1.31,18.17,13.8
Sat Nov 23 12:45:32 2019,two,corner,0.93,12.5,13.31,,normal,1.31,18.18,13.79
Sat Nov 23 12:45:33 2019,two,corner,0.93,12.49,13.29,,normal,1.31,18.18,13.79
Sat Nov 23 12:45:34 2019,two,corner,0.94,12.5,13.29,,normal,1.32,18.31,13.8
Sat Nov 23 12:45:35 2019,two,corner,0.94,12.62,13.29,,normal,0.26,3.75,14.18
Sat Nov 23 12:45:36 2019,two,corner,0.94,12.62,13.29,,normal,1.26,18.18,14.38
Sat Nov 23 12:45:37 2019,two,corner,0.94,12.5,13.29,,normal,1.31,18.05,13.76
Sat Nov 23 12:45:38 2019,two,corner,0.94,12.62,13.29,,normal,1.31,18.05,13.78
Sat Nov 23 12:45:39 2019,two,corner,0.95,12.75,13.32,,normal,1.32,18.31,13.79
Sat Nov 23 12:45:40 2019,two,corner,0.94,12.62,13.31,,normal,1.33,18.46,13.8
Sat Nov 23 12:45:41 2019,two,corner,0.94,12.61,13.31,,normal,1.33,18.44,13.79
Sat Nov 23 12:45:42 2019,two,corner,0.94,12.62,13.31,,normal,1.32,18.31,13.78
Sat Nov 23 12:45:43 2019,two,corner,0.94,12.61,13.31,,normal,1.34,18.57,13.8
Sat Nov 23 12:45:44 2019,two,corner,0.94,12.62,13.3,,normal,1.33,18.44,13.81
Sat Nov 23 12:45:45 2019,two,corner,0.94,12.62,13.3,,normal,1.32,18.33,13.81
Sat Nov 23 12:45:46 2019,two,corner,0.95,12.62,13.27,,normal,1.32,18.31,13.8
Sat Nov 23 12:45:47 2019,two,corner,0.95,12.75,13.3,,normal,1.32,18.33,13.79
Sat Nov 23 12:45:48 2019,two,corner,0.95,12.75,13.31,,normal,1.32,18.33,13.8
Sat Nov 23 12:45:49 2019,two,corner,0.94,12.62,13.3,,normal,1.32,18.31,13.8
Sat Nov 23 12:45:50 2019,two,corner,0.94,12.62,13.31,,normal,1.31,18.18,13.81
Sat Nov 23 12:45:51 2019,two,corner,0.94,12.62,13.29,,normal,1.33,18.46,13.79
Sat Nov 23 12:45:52 2019,two,corner,0.95,12.75,13.3,,normal,1.32,18.31,13.82
Sat Nov 23 12:45:53 2019,two,corner,0.95,12.75,13.3,,normal,1.32,18.2,13.78
Sat Nov 23 12:45:54 2019,two,corner,0.95,12.75,13.29,,normal,1.32,18.31,13.84
Sat Nov 23 12:45:55 2019,two,corner,0.94,12.62,13.31,,normal,1.32,18.31,13.81
Sat Nov 23 12:45:56 2019,two,corner,0.95,12.75,13.31,,normal,1.32,18.31,13.81
Sat Nov 23 12:45:57 2019,two,corner,0.95,12.75,13.3,,normal,1.33,18.44,13.81
Sat Nov 23 12:45:58 2019,two,corner,0.94,12.62,13.29,,normal,1.33,18.44,13.81
Sat Nov 23 12:45:59 2019,two,corner,0.95,12.75,13.3,,normal,1.32,18.31,13.82
Sat Nov 23 12:46:00 2019,two,corner,0.95,12.75,13.31,,normal,1.32,18.33,13.81
Sat Nov 23 12:46:01 2019,two,corner,0.95,12.75,13.31,,normal,1.32,18.31,13.8
Sat Nov 23 12:46:02 2019,two,corner,0.96,12.87,13.29,,normal,1.32,18.33,13.79
Sat Nov 23 12:46:03 2019,two,corner,0.95,12.75,13.3,,normal,1.35,18.72,13.8
Sat Nov 23 12:46:04 2019,two,corner,0.96,12.87,13.3,,normal,1.34,18.57,13.78
Sat Nov 23 12:46:05 2019,two,corner,0.96,12.86,13.3,,normal,1.34,18.59,13.8
Sat Nov 23 12:46:06 2019,two,corner,0.96,12.87,13.29,,normal,1.33,18.44,13.83
Sat Nov 23 12:46:07 2019,two,corner,0.95,12.75,13.3,,normal,1.35,18.72,13.79
Sat Nov 23 12:46:08 2019,two,corner,0.95,12.75,13.3,,normal,1.35,18.7,13.8
Sat Nov 23 12:46:09 2019,two,corner,0.96,12.87,13.29,,normal,1.33,18.46,13.8
Sat Nov 23 12:46:10 2019,two,corner,0.96,12.87,13.29,,normal,1.34,18.59,13.79
Sat Nov 23 12:46:11 2019,two,corner,0.96,12.87,13.31,,normal,1.34,18.59,13.79
Sat Nov 23 12:46:12 2019,two,corner,0.95,12.75,13.31,,normal,1.34,18.59,13.79
Sat Nov 23 12:46:13 2019,two,corner,0.96,12.87,13.32,,normal,1.34,18.59,13.8
Sat Nov 23 12:46:14 2019,two,corner,0.96,12.87,13.29,,normal,1.35,18.72,13.8
Sat Nov 23 12:46:15 2019,two,corner,0.96,12.87,13.31,,normal,1.35,18.72,13.82
Sat Nov 23 12:46:16 2019,two,corner,0.96,12.87,13.32,,normal,1.35,18.7,13.82
Sat Nov 23 12:46:17 2019,two,corner,0.95,12.75,13.31,,normal,1.34,18.59,13.79
Sat Nov 23 12:46:18 2019,two,corner,0.96,12.87,13.31,,normal,1.35,18.72,13.8
Sat Nov 23 12:46:19 2019,two,corner,0.95,12.75,13.32,,normal,1.35,18.72,13.78
Sat Nov 23 12:46:20 2019,two,corner,0.95,12.75,13.31,,normal,1.35,18.72,13.8
Sat Nov 23 12:46:21 2019,two,corner,0.95,12.75,13.31,,normal,1.35,18.72,13.81
Sat Nov 23 12:46:22 2019,two,corner,0.96,12.86,13.32,,normal,1.35,18.72,13.8
Sat Nov 23 12:46:23 2019,two,corner,0.96,12.86,13.27,,normal,1.35,18.72,13.82
Sat Nov 23 12:46:24 2019,two,corner,0.95,12.75,13.33,,normal,1.34,18.59,13.81
Sat Nov 23 12:46:25 2019,two,corner,0.96,12.87,13.32,,normal,1.34,18.59,13.79
Sat Nov 23 12:46:26 2019,two,corner,0.96,12.87,13.34,,normal,1.34,18.59,13.81
Sat Nov 23 12:46:27 2019,two,corner,0.96,12.87,13.28,,normal,1.34,18.59,13.8
Sat Nov 23 12:46:28 2019,two,corner,0.96,12.87,13.29,,normal,1.36,18.85,13.81
Sat Nov 23 12:46:29 2019,two,corner,0.96,12.88,13.29,,normal,1.34,18.59,13.82
Sat Nov 23 12:46:30 2019,two,corner,0.96,12.87,13.29,,normal,1.35,18.72,13.81
Sat Nov 23 12:46:31 2019,two,corner,0.96,12.87,13.3,,normal,1.35,18.72,13.82
Sat Nov 23 12:46:32 2019,two,corner,0.96,12.87,13.32,,normal,1.34,18.59,13.8
Sat Nov 23 12:46:33 2019,two,corner,0.96,12.87,13.32,,normal,1.35,18.72,13.81
Sat Nov 23 12:46:34 2019,two,corner,0.96,12.87,13.32,,normal,1.35,18.72,13.81
Sat Nov 23 12:46:35 2019,two,corner,0.95,12.75,13.3,,normal,1.35,18.72,13.79
Sat Nov 23 12:46:36 2019,two,corner,0.96,12.87,13.31,,normal,1.35,18.72,13.82
Sat Nov 23 12:46:37 2019,two,corner,0.96,12.87,13.31,,normal,1.33,18.46,13.79
Sat Nov 23 12:46:38 2019,two,corner,0.96,12.87,13.31,,normal,1.34,18.59,13.8
Sat Nov 23 12:46:40 2019,two,corner,0.96,12.87,13.29,,normal,1.34,18.59,13.81
Sat Nov 23 12:46:41 2019,two,corner,0.96,12.87,13.31,,normal,1.33,18.46,13.78
Sat Nov 23 12:46:42 2019,two,corner,0.96,12.86,13.3,,normal,1.34,18.59,13.8
Sat Nov 23 12:46:43 2019,two,corner,0.95,12.75,13.31,,normal,1.33,18.46,13.82
Sat Nov 23 12:46:44 2019,two,corner,0.95,12.75,13.31,,normal,1.35,18.72,13.8
Sat Nov 23 12:46:45 2019,two,corner,0.95,12.75,13.29,,normal,1.32,18.33,13.8
Sat Nov 23 12:46:46 2019,two,corner,0.95,12.75,13.31,,normal,1.33,18.46,13.83
Sat Nov 23 12:46:47 2019,two,corner,0.96,12.87,13.32,,normal,1.33,18.46,13.79
Sat Nov 23 12:46:48 2019,two,corner,0.95,12.75,13.29,,normal,1.33,18.46,13.82
Sat Nov 23 12:46:49 2019,two,corner,0.95,12.75,13.3,,normal,1.35,18.59,13.76
Sat Nov 23 12:46:50 2019,two,corner,0.96,12.86,13.29,,normal,1.33,18.44,13.8
Sat Nov 23 12:46:51 2019,two,corner,0.95,12.75,13.31,,normal,1.34,18.59,13.79
Sat Nov 23 12:46:52 2019,two,corner,0.96,12.87,13.29,,normal,1.33,18.46,13.79
Sat Nov 23 12:46:53 2019,two,corner,0.96,12.87,13.32,,normal,1.34,18.59,13.8
Sat Nov 23 12:46:54 2019,two,corner,0.96,12.87,13.31,,normal,1.33,18.47,13.83
Sat Nov 23 12:46:55 2019,two,corner,0.96,12.87,13.3,,normal,1.35,18.72,13.79
Sat Nov 23 12:46:56 2019,two,corner,0.96,12.87,13.29,,normal,1.35,18.72,13.8
Sat Nov 23 12:46:57 2019,two,corner,0.96,12.87,13.29,,normal,1.34,18.59,13.81
Sat Nov 23 12:46:58 2019,two,corner,0.96,12.87,13.31,,normal,1.34,18.59,13.8
Sat Nov 23 12:46:59 2019,two,corner,0.95,12.75,13.3,,normal,1.35,18.72,13.8
Sat Nov 23 12:47:00 2019,two,corner,0.97,12.87,13.27,,normal,1.35,18.72,13.82
Sat Nov 23 12:47:01 2019,two,corner,0.96,12.87,13.29,,normal,1.33,18.33,13.78
Sat Nov 23 12:47:02 2019,two,corner,0.96,12.87,13.3,,normal,1.34,18.59,13.82
Sat Nov 23 12:47:03 2019,two,corner,0.96,12.75,13.28,,normal,1.33,18.46,13.81
Sat Nov 23 12:47:04 2019,two,corner,0.95,12.75,13.29,,normal,1.33,18.46,13.8
Sat Nov 23 12:47:05 2019,two,corner,0.95,12.75,13.31,,normal,1.33,18.46,13.8
Sat Nov 23 12:47:06 2019,two,corner,0.95,12.73,13.3,,normal,1.34,18.59,13.79
Sat Nov 23 12:47:07 2019,two,corner,0.95,12.75,13.31,,normal,1.34,18.59,13.8
Sat Nov 23 12:47:08 2019,two,corner,0.95,12.75,13.3,,normal,1.34,18.57,13.8
Sat Nov 23 12:47:09 2019,two,corner,0.95,12.75,13.31,,normal,1.34,18.59,13.81
Sat Nov 23 12:47:10 2019,two,corner,0.95,12.75,13.31,,normal,1.32,18.33,13.8
Sat Nov 23 12:47:11 2019,two,corner,0.95,12.75,13.31,,normal,1.32,18.33,13.8
Sat Nov 23 12:47:12 2019,two,corner,0.95,12.75,13.29,,normal,1.32,18.33,13.8
Sat Nov 23 12:47:13 2019,two,corner,0.95,12.75,13.32,,normal,1.32,18.31,13.81
Sat Nov 23 12:47:14 2019,two,corner,0.96,12.87,13.29,,normal,1.32,18.33,13.8
Sat Nov 23 12:47:15 2019,two,corner,0.95,12.75,13.29,,normal,1.33,18.46,13.82
Sat Nov 23 12:47:16 2019,two,corner,0.95,12.75,13.32,,normal,1.33,18.46,13.81
Sat Nov 23 12:47:17 2019,two,corner,0.94,12.62,13.29,,normal,1.33,18.46,13.8
Sat Nov 23 12:47:18 2019,two,corner,0.94,12.62,13.32,,normal,1.33,18.44,13.8
Sat Nov 23 12:47:19 2019,two,corner,0.95,12.75,13.32,,normal,1.33,18.46,13.8
Sat Nov 23 12:47:20 2019,two,corner,0.94,12.62,13.32,,normal,1.3,18.07,13.81
Sat Nov 23 12:47:21 2019,two,corner,0.95,12.75,13.31,,normal,1.31,18.07,13.79
Sat Nov 23 12:47:22 2019,two,corner,0.94,12.62,13.29,,normal,1.31,18.2,13.79
Sat Nov 23 12:47:23 2019,two,corner,0.95,12.75,13.32,,normal,1.32,18.31,13.8
Sat Nov 23 12:47:24 2019,two,corner,0.94,12.63,13.31,,normal,1.33,18.46,13.8
Sat Nov 23 12:47:25 2019,two,corner,0.95,12.75,13.3,,normal,1.32,18.33,13.8
Sat Nov 23 12:47:26 2019,two,corner,0.95,12.75,13.32,,normal,1.31,18.2,13.8
Sat Nov 23 12:47:27 2019,two,corner,0.95,12.75,13.31,,normal,1.32,18.33,13.8
Sat Nov 23 12:47:28 2019,two,corner,0.95,12.75,13.31,,normal,1.32,18.33,13.8
Sat Nov 23 12:47:29 2019,two,corner,0.94,12.62,13.29,,normal,1.31,18.21,13.82
Sat Nov 23 12:47:30 2019,two,corner,0.94,12.62,13.31,,normal,1.32,18.33,13.79
Sat Nov 23 12:47:31 2019,two,corner,0.95,12.75,13.3,,normal,1.3,18.07,13.82
Sat Nov 23 12:47:32 2019,two,corner,0.95,12.62,13.28,,normal,1.3,18.07,13.82
Sat Nov 23 12:47:33 2019,two,corner,0.93,12.5,13.31,,normal,1.29,17.94,13.81
Sat Nov 23 12:47:34 2019,two,corner,0.93,12.37,13.3,,normal,1.29,17.81,13.8
Sat Nov 23 12:47:35 2019,two,corner,0.94,12.5,13.29,,normal,1.3,17.94,13.8
Sat Nov 23 12:47:36 2019,two,corner,0.92,12.25,13.31,,normal,1.28,17.68,13.8
Sat Nov 23 12:47:37 2019,two,corner,0.92,12.25,13.31,,normal,1.27,17.68,13.83
Sat Nov 23 12:47:38 2019,two,corner,0.91,12.24,13.31,,normal,1.28,17.66,13.79
Sat Nov 23 12:47:39 2019,two,corner,0.92,12.25,13.31,,normal,1.26,17.4,13.8
Sat Nov 23 12:47:40 2019,two,corner,0.91,12.11,13.3,,normal,1.24,17.14,13.79
Sat Nov 23 12:47:41 2019,two,corner,0.9,12,13.31,,normal,1.26,17.42,13.8
Sat Nov 23 12:47:42 2019,two,corner,0.91,12.12,13.29,,normal,1.24,17.14,13.8
Sat Nov 23 12:47:43 2019,two,corner,0.92,12.25,13.31,,normal,1.26,17.42,13.81
Sat Nov 23 12:47:44 2019,two,corner,0.91,12.11,13.29,,normal,1.26,17.42,13.8
Sat Nov 23 12:47:45 2019,two,corner,0.91,12.12,13.31,,normal,1.26,17.53,13.81
Sat Nov 23 12:47:46 2019,two,corner,0.92,12.25,13.3,,normal,1.26,17.4,13.78
Sat Nov 23 12:47:47 2019,two,corner,0.91,12.12,13.31,,normal,1.26,17.4,13.8
Sat Nov 23 12:47:48 2019,two,corner,0.91,12.12,13.31,,normal,1.25,17.27,13.79
Sat Nov 23 12:47:49 2019,two,corner,0.9,12,13.3,,normal,1.26,17.42,13.81
Sat Nov 23 12:47:50 2019,two,corner,0.9,12,13.31,,normal,1.24,17.14,13.79
Sat Nov 23 12:47:51 2019,two,corner,0.88,11.87,13.35,,normal,1.22,16.88,13.79
Sat Nov 23 12:47:52 2019,two,corner,0.89,11.86,13.31,,normal,1.22,16.88,13.8
Sat Nov 23 12:47:53 2019,two,corner,0.88,11.74,13.24,,normal,1.22,16.88,13.8
Sat Nov 23 12:47:54 2019,two,corner,0.88,11.74,13.3,,normal,1.2,16.62,13.78
Sat Nov 23 12:47:55 2019,two,corner,0.88,11.74,13.29,,normal,1.19,16.49,13.77
Sat Nov 23 12:47:56 2019,two,corner,0.87,11.61,13.31,,normal,1.2,16.62,13.78
Sat Nov 23 12:47:57 2019,two,corner,0.79,10.61,13.3,,normal,1.2,16.62,13.79
Sat Nov 23 12:47:58 2019,two,corner,0.79,10.61,13.29,,normal,1.19,16.49,13.8
Sat Nov 23 12:47:59 2019,two,corner,0.79,10.61,13.28,,normal,1.2,16.62,13.8
Sat Nov 23 12:48:00 2019,two,corner,0.8,10.74,13.31,,normal,1.22,16.88,13.8
Sat Nov 23 12:48:01 2019,two,corner,0.82,10.99,13.31,,normal,1.26,17.42,13.78
Sat Nov 23 12:48:02 2019,two,corner,0.82,10.99,13.31,,normal,1.24,17.14,13.79
Sat Nov 23 12:48:03 2019,two,corner,0.84,11.24,13.3,,normal,1.28,17.68,13.79
Sat Nov 23 12:48:04 2019,two,corner,0.62,8.6,13.87,,normal,1.29,17.94,13.82
Sat Nov 23 12:48:05 2019,two,corner,0.73,10.1,13.84,,normal,1.32,18.33,13.8
Sat Nov 23 12:48:06 2019,two,corner,0.75,10.48,13.82,,normal,1.34,18.57,13.82
Sat Nov 23 12:48:07 2019,two,corner,0.8,11.11,13.83,,normal,1.33,18.46,13.8
Sat Nov 23 12:48:08 2019,two,corner,0.66,9.1,13.79,,normal,1.34,18.59,13.82
Sat Nov 23 12:48:09 2019,two,corner,0.62,8.6,13.78,,normal,1.34,18.59,13.82
Sat Nov 23 12:48:10 2019,two,corner,0.62,8.61,13.77,,normal,1.35,18.72,13.78
Sat Nov 23 12:48:11 2019,two,corner,0.65,8.98,13.78,,normal,1.35,18.72,13.79
Sat Nov 23 12:48:12 2019,two,corner,0.81,11.24,13.83,,normal,1.34,18.59,13.81
Sat Nov 23 12:48:14 2019,two,corner,0.82,11.35,13.83,,normal,1.33,18.46,13.82
Sat Nov 23 12:48:15 2019,two,corner,0.55,7.6,13.75,,normal,1.33,18.46,13.81
Sat Nov 23 12:48:16 2019,two,corner,0.58,8.11,13.77,,normal,1.33,18.46,13.8
Sat Nov 23 12:48:17 2019,two,corner,0.61,8.48,13.77,,normal,1.33,18.46,13.8
Sat Nov 23 12:48:18 2019,two,corner,0.56,7.73,13.76,,normal,1.33,18.46,13.8
Sat Nov 23 12:48:19 2019,two,corner,0.66,9.11,13.79,,normal,1.34,18.59,13.81
Sat Nov 23 12:48:20 2019,two,corner,0.75,10.48,13.8,,normal,1.33,18.46,13.81
Sat Nov 23 12:48:21 2019,two,corner,0.76,10.6,13.81,,normal,1.33,18.46,13.8
Sat Nov 23 12:48:22 2019,two,corner,0.76,10.49,13.8,,normal,1.34,18.57,13.78
Sat Nov 23 12:48:23 2019,two,corner,0.75,10.48,13.81,,normal,1.33,18.46,13.81
Sat Nov 23 12:48:24 2019,two,corner,0.82,11.36,13.84,,normal,1.34,18.59,13.8
Sat Nov 23 12:48:25 2019,two,corner,0.75,10.48,13.82,,normal,1.33,18.47,13.8
Sat Nov 23 12:48:26 2019,two,corner,0.75,10.48,13.81,,normal,1.33,18.46,13.81
Sat Nov 23 12:48:27 2019,two,corner,0.75,10.49,13.81,,normal,1.33,18.46,13.82
Sat Nov 23 12:48:28 2019,two,corner,0.76,10.61,13.82,,normal,1.33,18.46,13.8
Sat Nov 23 12:48:29 2019,two,corner,0.75,10.48,13.82,,normal,1.33,18.46,13.82
Sat Nov 23 12:48:30 2019,two,corner,0.76,10.6,13.82,,normal,1.34,18.59,13.81
Sat Nov 23 12:48:31 2019,two,corner,0.74,10.35,13.82,,normal,1.34,18.59,13.82
Sat Nov 23 12:48:32 2019,two,corner,0.75,10.35,13.81,,normal,1.33,18.46,13.82
Sat Nov 23 12:48:33 2019,two,corner,0.75,10.35,13.81,,normal,1.32,18.33,13.81
Sat Nov 23 12:48:34 2019,two,corner,0.75,10.48,13.81,,normal,1.32,18.33,13.84
Sat Nov 23 12:48:35 2019,two,corner,0.74,10.35,13.82,,normal,1.32,18.33,13.8
Sat Nov 23 12:48:36 2019,two,corner,0.75,10.35,13.8,,normal,1.33,18.46,13.81
Sat Nov 23 12:48:37 2019,two,corner,0.65,8.98,13.76,,normal,1.32,18.33,13.82
Sat Nov 23 12:48:38 2019,two,corner,0.63,8.72,13.79,,normal,1.33,18.46,13.8
Sat Nov 23 12:48:39 2019,two,corner,0.61,8.47,13.77,,normal,1.32,18.33,13.82
Sat Nov 23 12:48:40 2019,two,center,0.69,9.6,13.8,,normal,1.34,18.59,13.82
Sat Nov 23 12:48:41 2019,two,center,0.73,10.1,13.82,,normal,1.34,18.59,13.79
Sat Nov 23 12:48:42 2019,two,center,0.73,10.1,13.81,,normal,1.34,18.59,13.8
Sat Nov 23 12:48:43 2019,two,center,0.73,10.1,13.81,,normal,1.34,18.59,13.82
Sat Nov 23 12:48:44 2019,two,center,0.73,10.1,13.8,,normal,1.35,18.72,13.8
Sat Nov 23 12:48:45 2019,two,center,0.72,9.98,13.83,,normal,1.33,18.46,13.8
Sat Nov 23 12:48:46 2019,two,center,0.74,10.23,13.8,,normal,1.08,15.57,14.38
Sat Nov 23 12:48:47 2019,two,center,0.73,10.1,13.81,,normal,1.34,18.46,13.75
Sat Nov 23 12:48:48 2019,two,center,0.73,10.1,13.8,,normal,1.34,18.59,13.8
Sat Nov 23 12:48:49 2019,two,center,0.73,10.1,13.8,,normal,1.34,18.59,13.81
Sat Nov 23 12:48:50 2019,two,center,0.73,10.1,13.8,,normal,0.4,5.82,14.22
Sat Nov 23 12:48:51 2019,two,center,0.73,10.1,13.8,,normal,1.28,18.46,14.38
Sat Nov 23 12:48:52 2019,two,center,0.72,9.98,13.81,,normal,0.43,6.21,14.18
Sat Nov 23 12:48:53 2019,two,center,0.73,10.1,13.8,,normal,0.53,7.64,14.21
Sat Nov 23 12:48:54 2019,two,center,0.73,10.1,13.81,,normal,1.27,18.31,14.38
Sat Nov 23 12:48:55 2019,two,center,0.73,10.1,13.8,,normal,1.33,18.46,13.79
Sat Nov 23 12:48:56 2019,two,center,0.73,10.1,13.8,,normal,1.34,18.59,13.8
Sat Nov 23 12:48:57 2019,two,center,0.73,10.1,13.81,,normal,1.34,18.59,13.79
Sat Nov 23 12:48:58 2019,two,center,0.73,10.1,13.8,,normal,1.33,18.46,13.79
Sat Nov 23 12:48:59 2019,two,center,0.73,10.1,13.8,,normal,1.32,18.33,13.8
Sat Nov 23 12:49:00 2019,two,center,0.74,10.23,13.75,,normal,1.33,18.46,13.81
Sat Nov 23 12:49:01 2019,two,center,0.73,10.1,13.82,,normal,1.32,18.33,13.8
Sat Nov 23 12:49:02 2019,two,center,0.72,9.98,13.79,,normal,1.32,18.33,13.81
Sat Nov 23 12:49:03 2019,two,center,0.73,10.1,13.79,,normal,1.34,18.59,13.78
Sat Nov 23 12:49:04 2019,two,center,0.73,10.1,13.8,,normal,1.34,18.59,13.82
Sat Nov 23 12:49:05 2019,two,center,0.74,10.23,13.8,,normal,1.35,18.72,13.8
Sat Nov 23 12:49:06 2019,two,center,0.72,9.97,13.8,,normal,1.34,18.59,13.82
Sat Nov 23 12:49:07 2019,two,center,0.73,10.1,13.81,,normal,1.35,18.72,13.8
Sat Nov 23 12:49:08 2019,two,center,0.73,10.1,13.81,,normal,1.34,18.59,13.8
Sat Nov 23 12:49:09 2019,two,center,0.73,10.1,13.8,,normal,1.32,18.33,13.82
Sat Nov 23 12:49:10 2019,two,center,0.73,10.1,13.79,,normal,1.34,18.59,13.82
Sat Nov 23 12:49:11 2019,two,center,0.72,9.98,13.81,,normal,1.31,18.2,13.83
Sat Nov 23 12:49:12 2019,two,center,0.72,9.97,13.82,,normal,1.33,18.46,13.8
Sat Nov 23 12:49:13 2019,two,center,0.73,10.1,13.79,,normal,1.31,18.2,13.79
Sat Nov 23 12:49:14 2019,two,center,0.73,10.1,13.8,,normal,1.34,18.59,13.82
Sat Nov 23 12:49:15 2019,two,center,0.72,9.97,13.8,,normal,1.34,18.59,13.8
Sat Nov 23 12:49:16 2019,two,center,0.73,10.1,13.81,,normal,1.33,18.46,13.82
Sat Nov 23 12:49:17 2019,two,center,0.75,10.35,13.79,,normal,1.33,18.46,13.83
Sat Nov 23 12:49:18 2019,two,center,0.74,10.23,13.8,,normal,1.34,18.59,13.79
Sat Nov 23 12:49:19 2019,two,center,0.74,10.23,13.82,,normal,1.32,18.33,13.8
Sat Nov 23 12:49:20 2019,two,center,0.73,10.1,13.78,,normal,1.32,18.33,13.81
Sat Nov 23 12:49:21 2019,two,center,0.73,10.22,13.82,,normal,1.32,18.33,13.79
Sat Nov 23 12:49:22 2019,two,center,0.75,10.35,13.81,,normal,1.33,18.46,13.83
Sat Nov 23 12:49:23 2019,two,center,0.75,10.48,13.82,,normal,1.33,18.46,13.82
Sat Nov 23 12:49:24 2019,two,center,0.75,10.35,13.8,,normal,1.33,18.46,13.79
Sat Nov 23 12:49:25 2019,two,center,0.73,10.1,13.82,,normal,1.33,18.46,13.82
Sat Nov 23 12:49:26 2019,two,center,0.73,10.1,13.8,,normal,1.33,18.46,13.8
Sat Nov 23 12:49:27 2019,two,center,0.73,10.1,13.82,,normal,1.31,18.21,13.82
Sat Nov 23 12:49:28 2019,two,center,0.72,9.97,13.8,,normal,1.31,18.2,13.8
Sat Nov 23 12:49:29 2019,two,center,0.72,9.98,13.8,,normal,1.32,18.33,13.83
Sat Nov 23 12:49:30 2019,two,center,0.72,9.99,13.81,,normal,1.3,18.07,13.8
Sat Nov 23 12:49:31 2019,two,center,0.72,9.97,13.8,,normal,1.3,18.07,13.8
Sat Nov 23 12:49:32 2019,two,center,0.72,9.98,13.81,,normal,1.32,18.33,13.81
Sat Nov 23 12:49:33 2019,two,center,0.73,10.1,13.8,,normal,1.32,18.33,13.79
Sat Nov 23 12:49:34 2019,two,center,0.72,9.98,13.79,,normal,1.32,18.33,13.8
Sat Nov 23 12:49:35 2019,two,center,0.72,9.97,13.8,,normal,1.32,18.33,13.83
Sat Nov 23 12:49:36 2019,two,center,0.72,9.97,13.8,,normal,1.31,18.2,13.8
Sat Nov 23 12:49:37 2019,two,center,0.71,9.85,13.8,,normal,1.3,17.94,13.8
Sat Nov 23 12:49:38 2019,two,center,0.71,9.85,13.8,,normal,1.31,18.2,13.82
Sat Nov 23 12:49:39 2019,two,center,0.71,9.85,13.8,,normal,1.3,18.07,13.8
Sat Nov 23 12:49:40 2019,two,center,0.72,9.98,13.78,,normal,1.3,18.07,13.8
Sat Nov 23 12:49:41 2019,two,center,0.72,9.97,13.8,,normal,1.32,18.33,13.81
Sat Nov 23 12:49:42 2019,two,center,0.72,9.98,13.8,,normal,1.31,18.2,13.82
Sat Nov 23 12:49:43 2019,two,center,0.73,10.1,13.81,,normal,1.32,18.33,13.8
Sat Nov 23 12:49:44 2019,two,center,0.72,9.97,13.8,,normal,1.33,18.46,13.8
Sat Nov 23 12:49:45 2019,two,center,0.72,10.1,13.85,,normal,1.32,18.33,13.79
Sat Nov 23 12:49:46 2019,two,center,0.72,9.98,13.82,,normal,1.33,18.46,13.8
Sat Nov 23 12:49:47 2019,two,center,0.73,10.1,13.8,,normal,1.35,18.72,13.82
Sat Nov 23 12:49:48 2019,two,center,0.72,9.98,13.79,,normal,1.34,18.6,13.8
Sat Nov 23 12:49:49 2019,two,center,0.73,10.1,13.8,,normal,1.32,18.33,13.8
Sat Nov 23 12:49:50 2019,two,center,0.72,9.97,13.8,,normal,1.35,18.72,13.82
Sat Nov 23 12:49:51 2019,two,center,0.72,9.98,13.8,,normal,1.34,18.59,13.82
Sat Nov 23 12:49:52 2019,two,center,0.73,10.1,13.79,,normal,1.35,18.72,13.81
Sat Nov 23 12:49:53 2019,two,center,0.73,10.1,13.8,,normal,1.34,18.59,13.8
