,Condition,Date/Time,current,power,voltage
374,normal,Wed Nov  6 19:33:55 2019,0.14,2.94,20.6
375,normal,Wed Nov  6 19:33:56 2019,0.14,2.93,20.75
376,normal,Wed Nov  6 19:33:57 2019,0.13,2.8,20.68
377,normal,Wed Nov  6 19:33:58 2019,0.13,2.8,20.64
378,normal,Wed Nov  6 19:33:59 2019,0.13,2.8,20.56
379,normal,Wed Nov  6 19:34:00 2019,0.14,2.94,20.51
380,normal,Wed Nov  6 19:34:01 2019,0.15,3.2,20.53
381,normal,Wed Nov  6 19:34:02 2019,0.14,2.93,20.47
382,normal,Wed Nov  6 19:34:03 2019,0.14,2.94,20.39
383,normal,Wed Nov  6 19:34:04 2019,0.15,3.07,20.28
384,normal,Wed Nov  6 19:34:05 2019,0.14,2.94,20.18
385,normal,Wed Nov  6 19:34:06 2019,0.15,3.07,20.1
386,normal,Wed Nov  6 19:34:07 2019,0.16,3.2,19.99
387,normal,Wed Nov  6 19:34:08 2019,0.15,3.07,19.88
388,normal,Wed Nov  6 19:34:09 2019,0.15,3.07,19.73
389,normal,Wed Nov  6 19:34:10 2019,0.16,3.2,19.61
390,normal,Wed Nov  6 19:34:11 2019,0.15,3.07,19.45
391,normal,Wed Nov  6 19:34:12 2019,0.17,3.34,19.35
392,normal,Wed Nov  6 19:34:13 2019,0.17,3.34,19.24
393,normal,Wed Nov  6 19:34:14 2019,0.18,3.47,19.1
394,normal,Wed Nov  6 19:34:15 2019,0.19,3.6,18.96
395,normal,Wed Nov  6 19:34:16 2019,0.17,3.2,18.83
396,normal,Wed Nov  6 19:34:17 2019,0.17,3.2,18.7
