,Condition,Date/Time,current,power,voltage
186,normal,Wed Nov  6 19:55:34 2019,0.35,5.21,14.57
187,normal,Wed Nov  6 19:55:35 2019,0.35,5.21,14.56
188,normal,Wed Nov  6 19:55:36 2019,0.35,5.21,14.56
189,normal,Wed Nov  6 19:55:37 2019,0.35,5.21,14.57
190,normal,Wed Nov  6 19:55:38 2019,0.35,5.21,14.57
191,normal,Wed Nov  6 19:55:39 2019,0.35,5.21,14.57
192,normal,Wed Nov  6 19:55:40 2019,0.36,5.34,14.57
193,normal,Wed Nov  6 19:55:41 2019,0.36,5.34,14.56
194,normal,Wed Nov  6 19:55:42 2019,0.34,5.08,14.57
195,normal,Wed Nov  6 19:55:43 2019,0.36,5.34,14.57
196,normal,Wed Nov  6 19:55:44 2019,0.35,5.21,14.57
197,normal,Wed Nov  6 19:55:45 2019,0.36,5.35,14.57
198,normal,Wed Nov  6 19:55:46 2019,0.36,5.34,14.59
199,normal,Wed Nov  6 19:55:47 2019,0.36,5.34,14.57
200,normal,Wed Nov  6 19:55:48 2019,0.35,5.21,14.58
201,normal,Wed Nov  6 19:55:49 2019,0.36,5.34,14.54
202,normal,Wed Nov  6 19:55:50 2019,0.35,5.21,14.56
203,normal,Wed Nov  6 19:55:51 2019,0.36,5.34,14.56
204,normal,Wed Nov  6 19:55:52 2019,0.35,5.21,14.59
205,normal,Wed Nov  6 19:55:53 2019,0.35,5.21,14.57
206,normal,Wed Nov  6 19:55:54 2019,0.35,5.21,14.57
207,normal,Wed Nov  6 19:55:55 2019,0.34,5.08,14.57
208,normal,Wed Nov  6 19:55:56 2019,0.35,5.21,14.56
209,normal,Wed Nov  6 19:55:57 2019,0.35,5.21,14.56
210,normal,Wed Nov  6 19:55:58 2019,0.35,5.21,14.59
211,normal,Wed Nov  6 19:55:59 2019,0.35,5.21,14.57
212,normal,Wed Nov  6 19:56:00 2019,0.35,5.21,14.57
213,normal,Wed Nov  6 19:56:01 2019,0.36,5.35,14.57
214,normal,Wed Nov  6 19:56:02 2019,0.36,5.35,14.58
215,normal,Wed Nov  6 19:56:03 2019,0.33,4.95,14.57
216,normal,Wed Nov  6 19:56:04 2019,0.34,5.08,14.58
217,normal,Wed Nov  6 19:56:05 2019,0.34,5.08,14.58
218,normal,Wed Nov  6 19:56:06 2019,0.35,5.21,14.57
219,normal,Wed Nov  6 19:56:07 2019,0.36,5.34,14.58
220,normal,Wed Nov  6 19:56:08 2019,0.35,5.21,14.54
221,normal,Wed Nov  6 19:56:09 2019,0.35,5.21,14.55
222,normal,Wed Nov  6 19:56:10 2019,0.36,5.35,14.57
223,normal,Wed Nov  6 19:56:11 2019,0.36,5.34,14.58
224,normal,Wed Nov  6 19:56:12 2019,0.34,5.08,14.58
225,normal,Wed Nov  6 19:56:13 2019,0.33,4.95,14.58
226,normal,Wed Nov  6 19:56:14 2019,0.34,5.08,14.59
227,normal,Wed Nov  6 19:56:15 2019,0.35,5.21,14.56
228,normal,Wed Nov  6 19:56:16 2019,0.34,5.08,14.59
229,normal,Wed Nov  6 19:56:17 2019,0.34,5.08,14.59
230,normal,Wed Nov  6 19:56:18 2019,0.34,5.08,14.59
231,normal,Wed Nov  6 19:56:19 2019,0.37,5.48,14.58
232,normal,Wed Nov  6 19:56:20 2019,0.35,5.21,14.59
233,normal,Wed Nov  6 19:56:21 2019,0.35,5.21,14.58
234,normal,Wed Nov  6 19:56:22 2019,0.36,5.35,14.59
235,normal,Wed Nov  6 19:56:23 2019,0.35,5.21,14.58
236,normal,Wed Nov  6 19:56:24 2019,0.34,5.08,14.59
237,normal,Wed Nov  6 19:56:25 2019,0.36,5.35,14.57
238,normal,Wed Nov  6 19:56:26 2019,0.34,5.08,14.57
239,normal,Wed Nov  6 19:56:27 2019,0.35,5.21,14.57
240,normal,Wed Nov  6 19:56:29 2019,0.33,4.94,14.57
241,normal,Wed Nov  6 19:56:30 2019,0.35,5.21,14.58
242,normal,Wed Nov  6 19:56:31 2019,0.35,5.21,14.58
243,normal,Wed Nov  6 19:56:32 2019,0.36,5.35,14.57
244,normal,Wed Nov  6 19:56:33 2019,0.35,5.21,14.59
245,normal,Wed Nov  6 19:56:34 2019,0.36,5.35,14.57
246,normal,Wed Nov  6 19:56:35 2019,0.34,5.08,14.58
247,normal,Wed Nov  6 19:56:36 2019,0.34,5.08,14.59
