,Condition,Date/Time,current,power,voltage
285,normal,Wed Nov  6 19:01:57 2019,0.08,8.92,107.91
286,normal,Wed Nov  6 19:01:58 2019,0.08,8.78,107.92
287,normal,Wed Nov  6 19:01:59 2019,0.08,9.07,107.9
288,normal,Wed Nov  6 19:02:00 2019,0.08,8.92,107.91
289,normal,Wed Nov  6 19:02:01 2019,0.08,9.07,107.88
290,normal,Wed Nov  6 19:02:02 2019,0.08,8.78,107.92
291,normal,Wed Nov  6 19:02:03 2019,0.08,8.64,107.86
292,normal,Wed Nov  6 19:02:04 2019,0.08,8.78,107.86
293,normal,Wed Nov  6 19:02:05 2019,0.08,8.92,107.89
294,normal,Wed Nov  6 19:02:06 2019,0.08,8.78,107.86
295,normal,Wed Nov  6 19:02:07 2019,0.08,8.92,107.86
296,normal,Wed Nov  6 19:02:08 2019,0.08,8.77,107.87
297,normal,Wed Nov  6 19:02:09 2019,0.08,8.79,107.89
298,normal,Wed Nov  6 19:02:10 2019,0.08,8.92,107.88
299,normal,Wed Nov  6 19:02:11 2019,0.08,9.07,107.91
300,normal,Wed Nov  6 19:02:12 2019,0.08,8.92,107.93
301,normal,Wed Nov  6 19:02:13 2019,0.08,9.07,107.93
302,normal,Wed Nov  6 19:02:14 2019,0.08,8.92,107.93
303,normal,Wed Nov  6 19:02:15 2019,0.08,8.92,107.94
304,normal,Wed Nov  6 19:02:16 2019,0.08,8.78,107.92
305,normal,Wed Nov  6 19:02:17 2019,0.08,8.93,107.94
306,normal,Wed Nov  6 19:02:18 2019,0.08,8.93,107.95
307,normal,Wed Nov  6 19:02:19 2019,0.08,8.78,107.96
308,normal,Wed Nov  6 19:02:20 2019,0.08,8.92,107.98
309,normal,Wed Nov  6 19:02:21 2019,0.08,8.78,107.98
310,normal,Wed Nov  6 19:02:22 2019,0.08,8.78,107.99
311,normal,Wed Nov  6 19:02:23 2019,0.08,9.07,107.98
312,normal,Wed Nov  6 19:02:24 2019,0.08,8.92,107.98
313,normal,Wed Nov  6 19:02:25 2019,0.08,8.92,107.99
314,normal,Wed Nov  6 19:02:26 2019,0.08,8.92,107.99
315,normal,Wed Nov  6 19:02:27 2019,0.08,8.92,107.95
316,normal,Wed Nov  6 19:02:28 2019,0.08,8.78,107.95
317,normal,Wed Nov  6 19:02:29 2019,0.08,8.92,107.98
318,normal,Wed Nov  6 19:02:30 2019,0.08,8.92,108.0
319,normal,Wed Nov  6 19:02:31 2019,0.08,8.77,107.97
320,normal,Wed Nov  6 19:02:32 2019,0.08,8.92,107.96
321,normal,Wed Nov  6 19:02:33 2019,0.08,8.77,107.98
322,normal,Wed Nov  6 19:02:34 2019,0.08,8.93,107.98
323,normal,Wed Nov  6 19:02:35 2019,0.08,8.78,108.01
324,normal,Wed Nov  6 19:02:36 2019,0.08,8.92,108.0
325,normal,Wed Nov  6 19:02:37 2019,0.08,8.78,108.01
326,normal,Wed Nov  6 19:02:38 2019,0.08,8.78,107.98
327,normal,Wed Nov  6 19:02:39 2019,0.08,9.06,108.01
328,normal,Wed Nov  6 19:02:40 2019,0.08,8.78,108.0
329,normal,Wed Nov  6 19:02:41 2019,0.08,8.78,107.99
330,normal,Wed Nov  6 19:02:42 2019,0.08,8.77,108.0
331,normal,Wed Nov  6 19:02:44 2019,0.08,8.92,108.0
332,normal,Wed Nov  6 19:02:45 2019,0.08,8.92,107.98
333,normal,Wed Nov  6 19:02:46 2019,0.08,8.92,107.98
334,normal,Wed Nov  6 19:02:47 2019,0.08,8.92,107.98
335,normal,Wed Nov  6 19:02:48 2019,0.08,8.78,107.98
336,normal,Wed Nov  6 19:02:49 2019,0.08,8.78,107.98
337,normal,Wed Nov  6 19:02:50 2019,0.08,8.92,107.99
338,normal,Wed Nov  6 19:02:51 2019,0.08,8.92,107.99
339,normal,Wed Nov  6 19:02:52 2019,0.08,8.78,107.98
340,normal,Wed Nov  6 19:02:53 2019,0.08,8.78,108.0
341,normal,Wed Nov  6 19:02:54 2019,0.08,8.93,108.03
342,normal,Wed Nov  6 19:02:55 2019,0.08,8.92,108.03
343,normal,Wed Nov  6 19:02:56 2019,0.08,8.77,108.05
344,normal,Wed Nov  6 19:02:57 2019,0.08,8.77,108.03
345,normal,Wed Nov  6 19:02:58 2019,0.08,8.92,108.08
346,normal,Wed Nov  6 19:02:59 2019,0.08,8.92,108.09
347,normal,Wed Nov  6 19:03:00 2019,0.08,9.07,108.09
348,normal,Wed Nov  6 19:03:01 2019,0.08,8.78,108.09
349,normal,Wed Nov  6 19:03:02 2019,0.08,8.92,108.11
350,normal,Wed Nov  6 19:03:03 2019,0.08,8.92,108.13
351,normal,Wed Nov  6 19:03:04 2019,0.08,8.78,108.12
352,normal,Wed Nov  6 19:03:05 2019,0.08,8.92,108.14
353,normal,Wed Nov  6 19:03:06 2019,0.08,8.92,108.13
354,normal,Wed Nov  6 19:03:07 2019,0.08,9.07,108.15
355,normal,Wed Nov  6 19:03:08 2019,0.08,8.78,108.13
356,normal,Wed Nov  6 19:03:09 2019,0.08,8.77,108.14
357,normal,Wed Nov  6 19:03:10 2019,0.08,8.93,108.15
358,normal,Wed Nov  6 19:03:11 2019,0.08,9.07,108.14
359,normal,Wed Nov  6 19:03:12 2019,0.08,8.92,108.14
360,normal,Wed Nov  6 19:03:13 2019,0.08,8.93,108.12
361,normal,Wed Nov  6 19:03:14 2019,0.08,8.92,108.13
362,normal,Wed Nov  6 19:03:15 2019,0.08,8.92,108.12
363,normal,Wed Nov  6 19:03:16 2019,0.08,8.92,108.12
364,normal,Wed Nov  6 19:03:17 2019,0.08,8.92,108.15
365,normal,Wed Nov  6 19:03:18 2019,0.08,8.92,108.16
366,normal,Wed Nov  6 19:03:19 2019,0.08,8.92,108.18
367,normal,Wed Nov  6 19:03:20 2019,0.08,8.92,108.14
368,normal,Wed Nov  6 19:03:21 2019,0.08,8.78,108.19
369,normal,Wed Nov  6 19:03:22 2019,0.08,8.78,108.18
370,normal,Wed Nov  6 19:03:23 2019,0.08,8.92,108.2
371,normal,Wed Nov  6 19:03:24 2019,0.08,8.92,108.17
372,normal,Wed Nov  6 19:03:25 2019,0.08,8.92,108.2
373,normal,Wed Nov  6 19:03:26 2019,0.08,8.92,108.22
374,normal,Wed Nov  6 19:03:27 2019,0.08,8.92,108.18
375,normal,Wed Nov  6 19:03:28 2019,0.08,8.92,108.2
376,normal,Wed Nov  6 19:03:29 2019,0.08,8.92,108.26
377,normal,Wed Nov  6 19:03:30 2019,0.08,8.92,108.23
378,normal,Wed Nov  6 19:03:31 2019,0.08,8.92,108.26
379,normal,Wed Nov  6 19:03:32 2019,0.08,8.78,108.24
380,normal,Wed Nov  6 19:03:33 2019,0.08,8.92,108.24
381,normal,Wed Nov  6 19:03:34 2019,0.08,8.92,108.25
382,normal,Wed Nov  6 19:03:35 2019,0.08,8.77,108.21
383,normal,Wed Nov  6 19:03:36 2019,0.08,8.92,108.24
384,normal,Wed Nov  6 19:03:37 2019,0.08,8.78,108.26
385,normal,Wed Nov  6 19:03:38 2019,0.08,8.92,108.26
386,normal,Wed Nov  6 19:03:39 2019,0.08,8.78,108.27
387,normal,Wed Nov  6 19:03:40 2019,0.08,8.78,108.26
388,normal,Wed Nov  6 19:03:41 2019,0.08,8.78,108.23
389,normal,Wed Nov  6 19:03:42 2019,0.08,8.77,108.27
390,normal,Wed Nov  6 19:03:43 2019,0.08,8.92,108.26
391,normal,Wed Nov  6 19:03:44 2019,0.08,8.77,108.23
392,normal,Wed Nov  6 19:03:45 2019,0.08,8.92,108.23
