,Condition,Date/Time,current,power,voltage
357,normal,Sat Nov  2 17:22:31 2019,0.12,1.68,14.04
358,normal,Sat Nov  2 17:22:32 2019,0.11,1.55,14.05
359,normal,Sat Nov  2 17:22:33 2019,0.11,1.55,14.04
360,normal,Sat Nov  2 17:22:34 2019,0.12,1.68,14.05
361,normal,Sat Nov  2 17:22:35 2019,0.11,1.55,14.04
362,normal,Sat Nov  2 17:22:36 2019,0.11,1.55,14.04
363,normal,Sat Nov  2 17:22:37 2019,0.1,1.42,14.04
364,normal,Sat Nov  2 17:22:38 2019,0.11,1.55,14.02
365,normal,Sat Nov  2 17:22:39 2019,0.12,1.68,14.02
366,normal,Sat Nov  2 17:22:40 2019,0.11,1.55,14.03
367,normal,Sat Nov  2 17:22:41 2019,0.12,1.68,14.04
368,normal,Sat Nov  2 17:22:42 2019,0.11,1.55,14.05
369,normal,Sat Nov  2 17:22:43 2019,0.11,1.55,14.04
370,normal,Sat Nov  2 17:22:44 2019,0.11,1.55,14.04
371,normal,Sat Nov  2 17:22:45 2019,0.11,1.55,14.03
372,normal,Sat Nov  2 17:22:46 2019,0.12,1.68,14.04
373,normal,Sat Nov  2 17:22:47 2019,0.11,1.68,14.08
374,normal,Sat Nov  2 17:22:48 2019,0.12,1.68,14.04
375,normal,Sat Nov  2 17:22:49 2019,0.12,1.68,14.04
376,normal,Sat Nov  2 17:22:50 2019,0.1,1.42,14.03
377,normal,Sat Nov  2 17:22:51 2019,0.11,1.55,14.04
378,normal,Sat Nov  2 17:22:52 2019,0.11,1.55,14.05
379,normal,Sat Nov  2 17:22:53 2019,0.12,1.68,14.04
380,normal,Sat Nov  2 17:22:54 2019,0.11,1.55,14.07
381,normal,Sat Nov  2 17:22:55 2019,0.11,1.55,14.03
382,normal,Sat Nov  2 17:22:56 2019,0.12,1.68,14.04
383,normal,Sat Nov  2 17:22:57 2019,0.11,1.55,14.03
384,normal,Sat Nov  2 17:22:58 2019,0.11,1.55,14.04
385,normal,Sat Nov  2 17:22:59 2019,0.1,1.42,14.05
386,normal,Sat Nov  2 17:23:00 2019,0.11,1.55,14.04
387,normal,Sat Nov  2 17:23:01 2019,0.11,1.55,14.05
388,normal,Sat Nov  2 17:23:02 2019,0.1,1.42,14.04
389,normal,Sat Nov  2 17:23:03 2019,0.11,1.55,14.05
390,normal,Sat Nov  2 17:23:04 2019,0.11,1.55,14.03
391,normal,Sat Nov  2 17:23:05 2019,0.1,1.42,14.05
392,normal,Sat Nov  2 17:23:06 2019,0.11,1.55,14.03
393,normal,Sat Nov  2 17:23:07 2019,0.1,1.42,14.04
394,normal,Sat Nov  2 17:23:08 2019,0.11,1.55,14.04
395,normal,Sat Nov  2 17:23:09 2019,0.11,1.55,14.04
396,normal,Sat Nov  2 17:23:10 2019,0.11,1.55,14.05
397,normal,Sat Nov  2 17:23:11 2019,0.12,1.68,14.04
